article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0036.xml,"And chief executives “aren’t prepared for the scrutiny,” Mr. Gergen said. “It’s especially tough to work with the press. They’re used to having layers of people around them, but in politics you’re out there dealing with reporters every day.”
",E15,V2,s,V5,having,simultaneous,78~79,s,VBZ,137~143,having,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0036.xml,"And chief executives “aren’t prepared for the scrutiny,” Mr. Gergen said. “It’s especially tough to work with the press. They’re used to having layers of people around them, but in politics you’re out there dealing with reporters every day.”
",E21,V3,work,V7,dealing,simultaneous,100~104,work,VB,207~214,dealing,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E8,V1,be,V2,being,before,68~70,be,VB,83~88,being,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E12,V1,be,V6,was,after,68~70,be,VB,208~211,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E18,V2,being,V6,was,after,83~88,being,VBG,208~211,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E22,V3,remains,V5,said,after,115~122,remains,VBZ,200~204,said,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E27,V4,announcing,V6,was,before,155~165,announcing,VBG,208~211,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E30,V5,said,V6,was,simultaneous,200~204,said,VBD,208~211,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E33,V6,was,V7,extend,before,208~211,was,VBD,223~229,extend,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0020.xml,"Whether any of those jobs, including the presidency, would actually be better than being chief executive of Disney remains an open question. After earlier announcing his retirement, Mr. Iger recently said he was willing to extend his contract, which would eliminate the need for any high-profile exit strategy, at least for the next few years.
",E34,V6,was,V8,eliminate,before,208~211,was,VBD,256~265,eliminate,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0034.xml,"“Trump spent decades building his brand and his image as a successful businessman,” Mr. Loeser said. “He was the star of one of the most-watched television shows in America. If you landed at La Guardia, you saw the Trump jet. If you went to Las Vegas, the tallest building in town has Trump’s name emblazoned on it.”
",E1,V0,building,V2,was,before,21~29,building,VBG,105~108,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0034.xml,"“Trump spent decades building his brand and his image as a successful businessman,” Mr. Loeser said. “He was the star of one of the most-watched television shows in America. If you landed at La Guardia, you saw the Trump jet. If you went to Las Vegas, the tallest building in town has Trump’s name emblazoned on it.”
",E6,V0,building,V7,emblazoned,vague,21~29,building,VBG,298~308,emblazoned,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0034.xml,"“Trump spent decades building his brand and his image as a successful businessman,” Mr. Loeser said. “He was the star of one of the most-watched television shows in America. If you landed at La Guardia, you saw the Trump jet. If you went to Las Vegas, the tallest building in town has Trump’s name emblazoned on it.”
",E7,V1,said,V2,was,after,95~99,said,VBD,105~108,was,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0034.xml,"“Trump spent decades building his brand and his image as a successful businessman,” Mr. Loeser said. “He was the star of one of the most-watched television shows in America. If you landed at La Guardia, you saw the Trump jet. If you went to Las Vegas, the tallest building in town has Trump’s name emblazoned on it.”
",E16,V2,was,V6,has,before,105~108,was,VBD,281~284,has,VBZ
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0034.xml,"“Trump spent decades building his brand and his image as a successful businessman,” Mr. Loeser said. “He was the star of one of the most-watched television shows in America. If you landed at La Guardia, you saw the Trump jet. If you went to Las Vegas, the tallest building in town has Trump’s name emblazoned on it.”
",E18,V3,landed,V4,saw,simultaneous,181~187,landed,VBD,207~210,saw,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0034.xml,"“Trump spent decades building his brand and his image as a successful businessman,” Mr. Loeser said. “He was the star of one of the most-watched television shows in America. If you landed at La Guardia, you saw the Trump jet. If you went to Las Vegas, the tallest building in town has Trump’s name emblazoned on it.”
",E26,V5,went,V7,emblazoned,after,233~237,went,VBD,298~308,emblazoned,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0034.xml,"“Trump spent decades building his brand and his image as a successful businessman,” Mr. Loeser said. “He was the star of one of the most-watched television shows in America. If you landed at La Guardia, you saw the Trump jet. If you went to Las Vegas, the tallest building in town has Trump’s name emblazoned on it.”
",E27,V6,has,V7,emblazoned,simultaneous,281~284,has,VBZ,298~308,emblazoned,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E1,V0,deny,V2,did,after,4~8,deny,VBP,120~123,did,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E6,V0,deny,V7,appalled,after,4~8,deny,VBP,246~254,appalled,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E7,V0,deny,V8,wait,after,4~8,deny,VBP,295~299,wait,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E10,V1,considering,V4,stopped,before,44~55,considering,VBG,170~177,stopped,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E11,V1,considering,V5,speculating,vague,44~55,considering,VBG,190~201,speculating,VBG
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E13,V1,considering,V7,appalled,after,44~55,considering,VBG,246~254,appalled,VBN
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E14,V1,considering,V8,wait,after,44~55,considering,VBG,295~299,wait,VB
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E16,V2,did,V4,stopped,before,120~123,did,VBD,170~177,stopped,VBD
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jeff/YFLNYT_001,P_0008.xml,"All deny they’re running, or even seriously considering it. But everyone demurs so far ahead of the first primaries, as did Hillary Clinton four years ago, and it hasn’t stopped anyone from speculating. That’s especially the case for people who, appalled by the Trump administration, can hardly wait for the next campaign.
",E17,V2,did,V5,speculating,before,120~123,did,VBD,190~201,speculating,VBG
