POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBD,VB,NN,VBG,TO,RB,29,1,0.0,0.0,0.0,0,0,before
VBD,VBD,NN,VBG,NNP,NNP,37,1,0.0,0.0,0.0,0,0,before
VBD,VBP,NN,VBG,PRP,EX,47,1,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NN,VBG,EX,DT,49,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBD,IN,PRP,",",10,0,0.0,0.0,0.0,1,0,before
VBG,VBP,VBD,IN,PRP,TO,15,0,0.0,0.0,0.0,0,0,before
VBG,VB,VBD,IN,MD,RB,25,1,0.0,0.0,0.0,0,0,vague
VBG,VB,VBD,IN,TO,RB,28,1,0.0,0.0,0.0,0,0,before
VBG,VBD,VBD,IN,NNP,NNP,36,1,0.0,0.0,0.0,0,0,before
VBG,VBP,VBD,IN,PRP,EX,46,1,0.0,0.0,0.0,1,0,before
VBG,VBZ,VBD,IN,EX,DT,48,1,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,",",PRP,TO,5,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,",",MD,RB,15,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,PRP,",",TO,RB,18,1,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,",",NNP,NNP,26,1,0.0,0.0,0.0,1,0,before
VBD,VBP,PRP,",",PRP,EX,36,1,0.0,0.0,0.0,1,0,before
VBD,VBZ,PRP,",",EX,DT,38,1,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,TO,MD,RB,10,1,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,TO,TO,RB,13,1,0.0,0.0,0.0,0,0,before
VBP,VBD,PRP,TO,NNP,NNP,21,1,0.0,0.0,0.0,0,0,before
VBP,VBP,PRP,TO,PRP,EX,31,1,0.0,0.0,0.0,0,0,before
VBP,VBZ,PRP,TO,EX,DT,33,1,0.0,0.0,0.0,0,0,vague
VB,VB,MD,RB,TO,RB,3,0,0.0,0.0,0.0,0,0,vague
VB,VBD,MD,RB,NNP,NNP,11,0,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,RB,PRP,EX,21,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,MD,RB,EX,DT,23,0,0.0,0.0,0.0,1,0,before
VB,VBD,TO,RB,NNP,NNP,8,0,0.0,0.0,0.0,0,0,before
VB,VBP,TO,RB,PRP,EX,18,0,0.0,0.0,0.0,0,0,before
VB,VBZ,TO,RB,EX,DT,20,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,NNP,PRP,EX,10,0,0.0,0.0,0.0,1,0,before
VBD,VBZ,NNP,NNP,EX,DT,12,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,PRP,EX,EX,DT,2,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,NN,IN,",",DT,5,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VB,NN,IN,TO,NNP,15,0,0.0,0.0,0.0,0,0,before
VBN,VBN,NN,IN,.,</S>,20,0,0.0,0.0,0.0,0,0,after
VBN,VBD,NN,IN,.,</S>,20,0,0.0,0.0,0.0,0,0,after
VBD,VB,",",DT,TO,NNP,10,0,0.0,0.0,0.0,0,0,before
VBD,VBN,",",DT,.,</S>,15,0,0.0,0.0,0.0,0,0,after
VBD,VBD,",",DT,.,</S>,15,0,0.0,0.0,0.0,0,0,after
VB,VBN,TO,NNP,.,</S>,5,0,0.0,0.0,0.0,0,0,after
VB,VBD,TO,NNP,.,</S>,5,0,0.0,0.0,0.0,0,0,after
VBN,VBD,.,</S>,[],[],0,0,0.0,0.0,0.0,0,0,before
VB,VB,NNS,JJ,TO,DT,5,0,0.0,0.0,0.0,0,0,vague
VB,VB,NNS,JJ,TO,JJ,27,0,0.0,1.0,0.0,0,0,before
VB,VBD,NNS,JJ,NNP,NNP,31,0,0.0,1.0,0.0,0,0,vague
VB,VBD,NNS,JJ,NNP,JJ,46,0,0.0,1.0,0.0,1,0,vague
VB,VB,TO,DT,TO,JJ,22,0,0.0,1.0,0.0,0,0,vague
VB,VBD,TO,DT,NNP,NNP,26,0,0.0,1.0,0.0,0,0,before
VB,VBD,TO,DT,NNP,JJ,41,0,0.0,1.0,0.0,0,0,after
VB,VBD,TO,JJ,NNP,NNP,4,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJ,NNP,JJ,19,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,NNP,NNP,JJ,15,0,0.0,0.0,0.0,0,0,after
VBD,VBG,NNP,IN,VBD,NNP,6,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,IN,TO,DT,19,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,IN,NNP,IN,36,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NNP,IN,VBD,IN,49,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,IN,VBN,IN,72,0,0.0,0.0,0.0,0,0,after
VBG,VB,VBD,NNP,TO,DT,13,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBD,NNP,NNP,IN,30,0,0.0,0.0,0.0,0,0,after
VBG,VBN,VBD,NNP,VBD,IN,43,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBD,NNP,VBN,IN,66,0,0.0,0.0,0.0,0,0,after
VB,VBD,TO,DT,NNP,IN,17,0,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,DT,VBD,IN,30,0,0.0,0.0,0.0,1,0,after
VB,VBG,TO,DT,VBN,IN,53,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,IN,VBD,IN,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,IN,VBN,IN,36,0,0.0,0.0,0.0,0,0,after
VBN,VBG,VBD,IN,VBN,IN,23,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,NN,DT,NNPS,IN,9,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NN,DT,PRP,VBD,16,0,0.0,0.0,0.0,1,0,vague
VBZ,VBD,NN,DT,NNS,IN,25,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NN,DT,PRP,RB,28,0,0.0,0.0,0.0,0,0,after
VBZ,VBZ,NN,DT,PRP,RB,39,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBG,NN,DT,NNS,IN,42,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,NNPS,IN,PRP,VBD,7,0,0.0,0.0,0.0,0,0,after
VBN,VBD,NNPS,IN,NNS,IN,16,0,0.0,0.0,0.0,0,0,after
VBN,VBD,NNPS,IN,PRP,RB,19,0,0.0,0.0,0.0,0,0,vague
VBN,VBZ,NNPS,IN,PRP,RB,30,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,NNPS,IN,NNS,IN,33,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,VBD,NNS,IN,9,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,VBD,PRP,RB,12,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,VBD,PRP,RB,23,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,VBD,NNS,IN,26,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNS,IN,PRP,RB,3,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNS,IN,PRP,RB,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNS,IN,NNS,IN,17,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,PRP,RB,PRP,RB,11,0,0.0,0.0,0.0,1,0,before
VBD,VBG,PRP,RB,NNS,IN,14,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,PRP,RB,NNS,IN,3,0,0.0,0.0,0.0,0,0,vague
VBP,VB,NNPS,IN,TO,PRP$,5,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,NNPS,IN,VBZ,JJ,30,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,NNPS,IN,VBP,IN,36,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,NNPS,IN,RB,IN,52,0,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,PRP$,VBZ,JJ,25,0,0.0,0.0,0.0,0,0,after
VB,VBN,TO,PRP$,VBP,IN,31,0,0.0,0.0,0.0,0,0,after
VB,VBG,TO,PRP$,RB,IN,47,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBZ,JJ,VBP,IN,6,0,0.0,0.0,0.0,0,0,vague
VBN,VBG,VBZ,JJ,RB,IN,22,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBP,IN,RB,IN,16,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VB,VBZ,RB,RB,IN,24,1,0.0,0.0,0.0,0,0,before
VBN,VBD,VB,IN,NNP,NNP,7,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VB,IN,",",IN,14,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VB,IN,NN,TO,19,0,0.0,0.0,0.0,0,0,before
VBN,VB,VB,IN,TO,RP,21,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,NNP,",",IN,7,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NNP,NNP,NN,TO,12,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,NNP,TO,RP,14,0,0.0,0.0,0.0,0,0,before
VBG,VBN,",",IN,NN,TO,5,0,0.0,0.0,0.0,0,0,before
VBG,VB,",",IN,TO,RP,7,0,0.0,0.0,0.0,0,0,before
VBN,VB,NN,TO,TO,RP,2,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBP,NN,IN,IN,4,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBP,NN,CC,PRP,14,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBP,NN,IN,NNS,17,0,0.0,0.0,0.0,0,0,before
VBG,VBN,IN,IN,CC,PRP,10,0,0.0,0.0,0.0,0,0,before
VBG,VBG,IN,IN,IN,NNS,13,0,0.0,0.0,0.0,0,0,after
VBN,VBG,CC,PRP,IN,NNS,3,0,0.0,0.0,0.0,0,0,after
VBN,VBD,VBP,JJ,NNP,NNP,9,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBP,JJ,WP,WP,14,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBP,JJ,PRP,DT,17,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,NNP,WP,WP,5,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,NNP,PRP,DT,8,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,WP,WP,PRP,DT,3,0,0.0,0.0,0.0,0,0,after
VBG,VB,VBP,IN,MD,NN,20,1,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,IN,NNP,.,22,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,IN,RB,IN,28,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,IN,CC,.,33,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,IN,MD,IN,37,0,0.0,0.0,0.0,1,0,before
VBD,VB,NNP,.,RB,IN,6,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,.,CC,.,11,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,.,MD,IN,15,0,0.0,0.0,0.0,0,0,before
VB,VB,RB,IN,CC,.,5,0,0.0,0.0,0.0,0,0,before
VB,VB,RB,IN,MD,IN,9,0,0.0,0.0,0.0,0,0,before
VB,VB,CC,.,MD,IN,4,0,0.0,0.0,0.0,0,0,before
VBD,VBD,",",DT,",",DT,37,0,0.0,0.0,0.0,0,0,after
VBD,VBD,",",DT,RB,IN,41,0,0.0,0.0,0.0,0,0,after
VBD,VBD,",",DT,RB,IN,4,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNS,NN,NNP,JJ,5,0,0.0,0.0,0.0,0,0,after
VBN,VB,JJ,TO,TO,DT,2,0,0.0,0.0,0.0,1,0,vague
VBN,VBD,JJ,TO,NN,NNP,10,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,JJ,TO,VBZ,PRP$,16,0,0.0,0.0,0.0,0,0,vague
VBN,VB,JJ,TO,TO,DT,20,0,0.0,0.0,0.0,1,0,vague
VB,VBD,TO,DT,NN,NNP,8,0,0.0,0.0,0.0,0,0,after
VB,VBN,TO,DT,VBZ,PRP$,14,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,DT,TO,DT,18,0,0.0,0.0,0.0,1,1,simultaneous
VBD,VBN,NN,NNP,VBZ,PRP$,6,0,0.0,0.0,0.0,0,0,after
VBD,VB,NN,NNP,TO,DT,10,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBZ,PRP$,TO,DT,4,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,RB,RP,NN,IN,3,0,0.0,0.0,0.0,0,0,vague
VBD,VB,RB,RP,MD,JJR,7,1,0.0,0.0,0.0,0,0,before
VBD,VB,RB,RP,MD,IN,20,2,0.0,0.0,0.0,1,0,vague
VBD,VBN,RB,RP,VBN,.,26,2,0.0,0.0,0.0,0,0,before
VBD,VBZ,RB,RP,RB,NNS,35,2,0.0,0.0,0.0,0,0,vague
VBD,VBP,RB,RP,NNPS,DT,46,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBZ,RB,RP,PRP,JJ,54,2,0.0,0.0,0.0,0,0,vague
VBD,VB,RB,RP,TO,PRP$,57,2,0.0,0.0,0.0,0,0,before
VBZ,VB,NN,IN,MD,JJR,4,1,0.0,0.0,0.0,0,0,vague
VBZ,VB,NN,IN,MD,IN,17,2,0.0,0.0,0.0,0,0,before
VBZ,VBN,NN,IN,VBN,.,23,2,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,NN,IN,RB,NNS,32,2,0.0,0.0,0.0,0,0,vague
VBZ,VBP,NN,IN,NNPS,DT,43,2,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,NN,IN,PRP,JJ,51,2,0.0,0.0,0.0,1,1,before
VBZ,VB,NN,IN,TO,PRP$,54,2,0.0,0.0,0.0,0,0,vague
VB,VB,MD,JJR,MD,IN,13,1,0.0,0.0,0.0,0,0,vague
VB,VBN,MD,JJR,VBN,.,19,1,0.0,0.0,0.0,0,0,after
VB,VBZ,MD,JJR,RB,NNS,28,1,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,JJR,NNPS,DT,39,1,0.0,0.0,0.0,0,0,vague
VB,VBZ,MD,JJR,PRP,JJ,47,1,0.0,0.0,0.0,0,0,vague
VB,VB,MD,JJR,TO,PRP$,50,1,0.0,0.0,0.0,0,0,simultaneous
VB,VBN,MD,IN,VBN,.,6,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,MD,IN,RB,NNS,15,0,0.0,0.0,0.0,1,0,vague
VB,VBP,MD,IN,NNPS,DT,26,0,0.0,0.0,0.0,1,0,vague
VB,VBZ,MD,IN,PRP,JJ,34,0,0.0,0.0,0.0,0,0,before
VB,VB,MD,IN,TO,PRP$,37,0,0.0,0.0,0.0,0,0,vague
VBN,VBZ,VBN,.,RB,NNS,9,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,VBN,.,NNPS,DT,20,0,0.0,0.0,0.0,0,0,before
VBN,VBZ,VBN,.,PRP,JJ,28,0,0.0,0.0,0.0,0,0,vague
VBN,VB,VBN,.,TO,PRP$,31,0,0.0,0.0,0.0,0,0,before
VBZ,VBP,RB,NNS,NNPS,DT,11,0,0.0,0.0,0.0,0,0,before
VBZ,VBZ,RB,NNS,PRP,JJ,19,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,RB,NNS,TO,PRP$,22,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,NNPS,DT,PRP,JJ,8,0,0.0,0.0,0.0,0,0,vague
VBP,VB,NNPS,DT,TO,PRP$,11,0,0.0,0.0,0.0,0,0,before
VBZ,VB,PRP,JJ,TO,PRP$,3,0,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,TO,TO,JJR,2,0,0.0,0.0,0.0,0,0,before
VBP,VBD,PRP,TO,NNP,NNP,10,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,TO,WP,RP,19,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,TO,CC,NN,25,0,0.0,0.0,0.0,1,0,vague
VB,VBD,TO,JJR,NNP,NNP,8,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJR,WP,RP,17,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJR,CC,NN,23,0,0.0,0.0,0.0,1,0,vague
VBD,VBD,NNP,NNP,WP,RP,9,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,NNP,CC,NN,15,0,0.0,0.0,0.0,0,0,after
VBD,VBD,WP,RP,CC,NN,6,0,0.0,0.0,0.0,0,0,before
VBD,VBN,",",NNP,VBD,IN,9,0,0.0,0.0,0.0,0,0,after
VB,VBD,MD,IN,",",DT,4,0,0.0,0.0,0.0,1,0,after
VB,VBG,MD,IN,",",NNP,17,0,0.0,0.0,0.0,0,0,after
VB,VBG,MD,IN,",",NNP,22,0,0.0,0.0,0.0,0,0,after
VB,VBG,MD,IN,CC,IN,26,0,0.0,0.0,0.0,0,0,after
VB,VB,MD,IN,TO,DT,31,0,0.0,0.0,0.0,0,0,after
VB,VBD,MD,IN,PRP,JJ,37,0,0.0,0.0,0.0,0,0,after
VB,VBD,MD,IN,NNP,TO,41,0,0.0,0.0,0.0,0,0,after
VBD,VBG,",",DT,",",NNP,13,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,",",DT,",",NNP,18,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,",",DT,CC,IN,22,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,",",DT,TO,DT,27,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,",",DT,PRP,JJ,33,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,",",DT,NNP,TO,37,0,0.0,0.0,0.0,0,0,after
VBG,VBG,",",NNP,",",NNP,5,0,0.0,0.0,0.0,0,0,before
VBG,VBG,",",NNP,CC,IN,9,0,0.0,0.0,0.0,0,0,before
VBG,VB,",",NNP,TO,DT,14,0,0.0,0.0,0.0,0,0,before
VBG,VBD,",",NNP,PRP,JJ,20,0,0.0,0.0,0.0,0,0,before
VBG,VBD,",",NNP,NNP,TO,24,0,0.0,0.0,0.0,0,0,after
VBG,VBG,",",NNP,CC,IN,4,0,0.0,0.0,0.0,0,0,before
VBG,VB,",",NNP,TO,DT,9,0,0.0,0.0,0.0,0,0,before
VBG,VBD,",",NNP,PRP,JJ,15,0,0.0,0.0,0.0,0,0,before
VBG,VBD,",",NNP,NNP,TO,19,0,0.0,0.0,0.0,0,0,before
VBG,VB,CC,IN,TO,DT,5,0,0.0,0.0,0.0,1,0,before
VBG,VBD,CC,IN,PRP,JJ,11,0,0.0,0.0,0.0,0,0,before
VBG,VBD,CC,IN,NNP,TO,15,0,0.0,0.0,0.0,1,0,before
VB,VBD,TO,DT,PRP,JJ,6,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,DT,NNP,TO,10,0,0.0,0.0,0.0,1,0,after
VBD,VBD,PRP,JJ,NNP,TO,4,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,JJ,TO,IN,3,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,JJ,CC,DT,9,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,JJ,NNP,.,16,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,IN,CC,DT,6,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,IN,NNP,.,13,0,0.0,0.0,0.0,0,0,after
VB,VBD,CC,DT,NNP,.,7,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,",",IN,EX,DT,3,0,0.0,0.0,0.0,1,1,after
VBZ,VB,",",IN,TO,RB,11,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,",",IN,WDT,NNP,18,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,EX,DT,TO,RB,8,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,EX,DT,WDT,NNP,15,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,RB,WDT,NNP,7,0,0.0,0.0,0.0,0,0,after
VBD,VBD,WP,TO,NNP,DT,13,0,0.0,0.0,0.0,1,1,simultaneous
VBD,VBD,WP,TO,",",WP,19,0,0.0,0.0,0.0,0,0,before
VBD,VBD,WP,TO,PRP,RP,22,0,0.0,0.0,0.0,0,0,before
VBD,VBD,WP,TO,WDT,RB,39,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,DT,",",WP,6,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,DT,PRP,RP,9,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,DT,WDT,RB,26,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,",",WP,PRP,RP,3,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,",",WP,WDT,RB,20,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,RP,WDT,RB,17,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,DT,VBD,DT,5,0,0.0,0.0,0.0,0,0,after
VBD,VB,NNP,DT,TO,VBG,13,0,0.0,1.0,0.0,0,0,after
VBD,VBG,NNP,DT,VB,IN,14,0,0.0,1.0,0.0,0,0,after
VBD,VBD,NNP,DT,PRP,PRP,21,0,0.0,1.0,0.0,1,1,simultaneous
VBD,VBD,NNP,DT,PRP,TO,23,0,0.0,1.0,0.0,0,0,simultaneous
VBD,VB,NNP,DT,TO,IN,25,0,0.0,1.0,0.0,0,0,before
VBD,VB,NNP,DT,TO,IN,39,0,0.0,1.0,0.0,0,0,before
VBD,VB,NNP,DT,MD,TO,47,1,0.0,1.0,0.0,0,0,vague
VBN,VB,VBD,DT,TO,VBG,8,0,0.0,1.0,0.0,0,0,before
VBN,VBG,VBD,DT,VB,IN,9,0,0.0,1.0,0.0,0,0,before
VBN,VBD,VBD,DT,PRP,PRP,16,0,0.0,1.0,0.0,0,0,before
VBN,VBD,VBD,DT,PRP,TO,18,0,0.0,1.0,0.0,0,0,before
VBN,VB,VBD,DT,TO,IN,20,0,0.0,1.0,0.0,0,0,before
VBN,VB,VBD,DT,TO,IN,34,0,0.0,1.0,0.0,0,0,before
VBN,VB,VBD,DT,MD,TO,42,1,0.0,1.0,0.0,0,0,vague
VB,VBG,TO,VBG,VB,IN,1,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBD,TO,VBG,PRP,PRP,8,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,VBG,PRP,TO,10,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,VBG,TO,IN,12,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,VBG,TO,IN,26,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,VBG,MD,TO,34,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,VB,IN,PRP,PRP,7,0,0.0,0.0,0.0,0,0,before
VBG,VBD,VB,IN,PRP,TO,9,0,0.0,0.0,0.0,1,0,before
VBG,VB,VB,IN,TO,IN,11,0,0.0,0.0,0.0,0,0,before
VBG,VB,VB,IN,TO,IN,25,0,0.0,0.0,0.0,0,0,before
VBG,VB,VB,IN,MD,TO,33,1,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,PRP,PRP,TO,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,PRP,PRP,TO,IN,4,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,PRP,TO,IN,18,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,PRP,MD,TO,26,1,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,TO,TO,IN,2,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,TO,TO,IN,16,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,TO,MD,TO,24,1,0.0,0.0,0.0,0,0,vague
VB,VB,TO,IN,TO,IN,14,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,IN,MD,TO,22,1,0.0,0.0,0.0,0,0,vague
VB,VB,TO,IN,MD,TO,8,1,0.0,0.0,0.0,0,0,vague
VB,VB,NN,PRP,MD,JJ,3,1,0.0,0.0,0.0,0,0,vague
VB,VBD,NN,PRP,NNP,NNP,7,1,0.0,0.0,0.0,1,0,before
VB,VBN,NN,PRP,VBZ,IN,17,1,0.0,0.0,0.0,0,0,simultaneous
VB,VBP,NN,PRP,PRP,NNS,32,1,0.0,0.0,0.0,0,0,simultaneous
VB,VBD,MD,JJ,NNP,NNP,4,0,0.0,0.0,0.0,0,0,vague
VB,VBN,MD,JJ,VBZ,IN,14,0,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,JJ,PRP,NNS,29,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,NNP,VBZ,IN,10,0,0.0,0.0,0.0,0,0,before
VBD,VBP,NNP,NNP,PRP,NNS,25,0,0.0,0.0,0.0,0,0,vague
VBN,VBP,VBZ,IN,PRP,NNS,15,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,NNPS,RBR,NNP,TO,23,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,NNPS,RBR,PRP,DT,32,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VBZ,NNPS,RBR,WDT,JJ,36,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,NNPS,RBR,VBN,JJ,46,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,NNPS,RBR,IN,NNS,49,0,0.0,0.0,0.0,1,0,vague
VBP,VBN,NNPS,RBR,VBG,RP,53,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,NNPS,RBR,WDT,IN,64,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,TO,PRP,DT,9,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,TO,WDT,JJ,13,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBN,NNP,TO,VBN,JJ,23,0,0.0,0.0,0.0,0,0,after
VBD,VBG,NNP,TO,IN,NNS,26,0,0.0,0.0,0.0,0,0,after
VBD,VBN,NNP,TO,VBG,RP,30,0,0.0,0.0,0.0,0,0,after
VBD,VBP,NNP,TO,WDT,IN,41,0,0.0,0.0,0.0,0,0,after
VBZ,VBZ,PRP,DT,WDT,JJ,4,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,PRP,DT,VBN,JJ,14,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,PRP,DT,IN,NNS,17,0,0.0,0.0,0.0,1,0,vague
VBZ,VBN,PRP,DT,VBG,RP,21,0,0.0,0.0,0.0,0,0,after
VBZ,VBP,PRP,DT,WDT,IN,32,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBN,WDT,JJ,VBN,JJ,10,0,0.0,0.0,0.0,0,0,after
VBZ,VBG,WDT,JJ,IN,NNS,13,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,WDT,JJ,VBG,RP,17,0,0.0,0.0,0.0,0,0,after
VBZ,VBP,WDT,JJ,WDT,IN,28,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBG,VBN,JJ,IN,NNS,3,0,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBN,JJ,VBG,RP,7,0,0.0,0.0,0.0,0,0,after
VBN,VBP,VBN,JJ,WDT,IN,18,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBN,IN,NNS,VBG,RP,4,0,0.0,0.0,0.0,0,0,vague
